DATE,PERIODO,MES,TIPO,ENTIDAD,MONEDA,INGRESOS FINANCIEROS,INGRESOS SERVICIOS FINANCIEROS,INGRESO,RESULTADO NETO
200201,2002,Enero,Banca Multiple,nan,Banco Continental,,,,56.0
200201,2002,Enero,Banca Multiple,nan,Banco Continental,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Continental,,,,56.0
200201,2002,Enero,Banca Multiple,nan,Banco de Comercio,,,,1004.0
200201,2002,Enero,Banca Multiple,nan,Banco de Comercio,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco de Comercio,,,,1004.0
200201,2002,Enero,Banca Multiple,nan,Banco de Crédito del Perú,,,,6910.0
200201,2002,Enero,Banca Multiple,nan,Banco de Crédito del Perú,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco de Crédito del Perú,,,,6910.0
200201,2002,Enero,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Financiero *,,,,522.0
200201,2002,Enero,Banca Multiple,nan,Banco Financiero *,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Financiero *,,,,522.0
200201,2002,Enero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,1667.0
200201,2002,Enero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,1667.0
200201,2002,Enero,Banca Multiple,nan,Banco Santander Central Hispano,,,,2548.0
200201,2002,Enero,Banca Multiple,nan,Banco Santander Central Hispano,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Santander Central Hispano,,,,2548.0
200201,2002,Enero,Banca Multiple,nan,Banco Standard Chartered,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Standard Chartered,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Standard Chartered,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Sudamericano,,,,1239.0
200201,2002,Enero,Banca Multiple,nan,Banco Sudamericano,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco Sudamericano,,,,1239.0
200201,2002,Enero,Banca Multiple,nan,Banco Wiese Sudameris,,,,4277.0
200201,2002,Enero,Banca Multiple,nan,Banco Wiese Sudameris,,,,3.0
200201,2002,Enero,Banca Multiple,nan,Banco Wiese Sudameris,,,,4280.0
200201,2002,Enero,Banca Multiple,nan,BankBoston,,,,0.0
200201,2002,Enero,Banca Multiple,nan,BankBoston,,,,0.0
200201,2002,Enero,Banca Multiple,nan,BankBoston,,,,0.0
200201,2002,Enero,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200201,2002,Enero,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200201,2002,Enero,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Citibank,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Citibank,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Citibank,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Interbank ,,,,2854.0
200201,2002,Enero,Banca Multiple,nan,Interbank ,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Interbank ,,,,2854.0
200201,2002,Enero,Banca Multiple,nan,Mibanco,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Mibanco,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Mibanco,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Total Banca Múltiple ,,,,21077.0
200201,2002,Enero,Banca Multiple,nan,Total Banca Múltiple ,,,,3.0
200201,2002,Enero,Banca Multiple,nan,Total Banca Múltiple ,,,,21080.0
200201,2002,Enero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,6910.0
200201,2002,Enero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
200201,2002,Enero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,6910.0
200201,2002,Enero,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,21077.0
200201,2002,Enero,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,3.0
200201,2002,Enero,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,21080.0
200202,2002,Febrero,Banca Multiple,nan,Banco Continental,,,,284.0
200202,2002,Febrero,Banca Multiple,nan,Banco Continental,,,,1911.0
200202,2002,Febrero,Banca Multiple,nan,Banco Continental,,,,2195.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Comercio,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Comercio,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Comercio,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Crédito del Perú,,,,266.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Crédito del Perú,,,,758.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Crédito del Perú,,,,1024.0
200202,2002,Febrero,Banca Multiple,nan,Banco del Trabajo,,,,24.0
200202,2002,Febrero,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco del Trabajo,,,,24.0
200202,2002,Febrero,Banca Multiple,nan,Banco Financiero *,,,,291.0
200202,2002,Febrero,Banca Multiple,nan,Banco Financiero *,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco Financiero *,,,,291.0
200202,2002,Febrero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,-2.0
200202,2002,Febrero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,-2.0
200202,2002,Febrero,Banca Multiple,nan,Banco Santander Central Hispano,,,,1926.0
200202,2002,Febrero,Banca Multiple,nan,Banco Santander Central Hispano,,,,11.0
200202,2002,Febrero,Banca Multiple,nan,Banco Santander Central Hispano,,,,1937.0
200202,2002,Febrero,Banca Multiple,nan,Banco Standard Chartered,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco Standard Chartered,,,,34.0
200202,2002,Febrero,Banca Multiple,nan,Banco Standard Chartered,,,,34.0
200202,2002,Febrero,Banca Multiple,nan,Banco Sudamericano,,,,97.0
200202,2002,Febrero,Banca Multiple,nan,Banco Sudamericano,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Banco Sudamericano,,,,97.0
200202,2002,Febrero,Banca Multiple,nan,Banco Wiese Sudameris,,,,58.0
200202,2002,Febrero,Banca Multiple,nan,Banco Wiese Sudameris,,,,237.0
200202,2002,Febrero,Banca Multiple,nan,Banco Wiese Sudameris,,,,295.0
200202,2002,Febrero,Banca Multiple,nan,BankBoston,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,BankBoston,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,BankBoston,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Citibank,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Citibank,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Citibank,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Interbank ,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Interbank ,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Interbank ,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Mibanco,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Mibanco,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Mibanco,,,,0.0
200202,2002,Febrero,Banca Multiple,nan,Total Banca Múltiple ,,,,2944.0
200202,2002,Febrero,Banca Multiple,nan,Total Banca Múltiple ,,,,2951.0
200202,2002,Febrero,Banca Multiple,nan,Total Banca Múltiple ,,,,5895.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,266.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,758.0
200202,2002,Febrero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,1024.0
200202,2002,Febrero,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,2944.0
200202,2002,Febrero,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,2951.0
200202,2002,Febrero,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,5895.0
200203,2002,Marzo,Banca Multiple,nan,Banco Continental,,,,691.0
200203,2002,Marzo,Banca Multiple,nan,Banco Continental,,,,2392.0
200203,2002,Marzo,Banca Multiple,nan,Banco Continental,,,,3083.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Comercio,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Comercio,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Comercio,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Crédito del Perú,,,,427.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Crédito del Perú,,,,1118.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Crédito del Perú,,,,1545.0
200203,2002,Marzo,Banca Multiple,nan,Banco del Trabajo,,,,53.0
200203,2002,Marzo,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco del Trabajo,,,,53.0
200203,2002,Marzo,Banca Multiple,nan,Banco Financiero *,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Financiero *,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Financiero *,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Santander Central Hispano,,,,2796.0
200203,2002,Marzo,Banca Multiple,nan,Banco Santander Central Hispano,,,,33.0
200203,2002,Marzo,Banca Multiple,nan,Banco Santander Central Hispano,,,,2829.0
200203,2002,Marzo,Banca Multiple,nan,Banco Standard Chartered,,,,15.0
200203,2002,Marzo,Banca Multiple,nan,Banco Standard Chartered,,,,34.0
200203,2002,Marzo,Banca Multiple,nan,Banco Standard Chartered,,,,49.0
200203,2002,Marzo,Banca Multiple,nan,Banco Sudamericano,,,,144.0
200203,2002,Marzo,Banca Multiple,nan,Banco Sudamericano,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Banco Sudamericano,,,,144.0
200203,2002,Marzo,Banca Multiple,nan,Banco Wiese Sudameris,,,,58.0
200203,2002,Marzo,Banca Multiple,nan,Banco Wiese Sudameris,,,,351.0
200203,2002,Marzo,Banca Multiple,nan,Banco Wiese Sudameris,,,,409.0
200203,2002,Marzo,Banca Multiple,nan,BankBoston,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,BankBoston,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,BankBoston,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Citibank,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Citibank,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Citibank,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Interbank ,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Interbank ,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Interbank ,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Mibanco,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Mibanco,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Mibanco,,,,0.0
200203,2002,Marzo,Banca Multiple,nan,Total Banca Múltiple ,,,,4184.0
200203,2002,Marzo,Banca Multiple,nan,Total Banca Múltiple ,,,,3928.0
200203,2002,Marzo,Banca Multiple,nan,Total Banca Múltiple ,,,,8112.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,427.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,1118.0
200203,2002,Marzo,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,1545.0
200203,2002,Marzo,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,4184.0
200203,2002,Marzo,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,3928.0
200203,2002,Marzo,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,8112.0
200204,2002,Abril,Banca Multiple,nan,Banco Continental,,,,836.0
200204,2002,Abril,Banca Multiple,nan,Banco Continental,,,,3132.0
200204,2002,Abril,Banca Multiple,nan,Banco Continental,,,,3968.0
200204,2002,Abril,Banca Multiple,nan,Banco de Comercio,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco de Comercio,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco de Comercio,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco de Crédito del Perú,,,,658.0
200204,2002,Abril,Banca Multiple,nan,Banco de Crédito del Perú,,,,1484.0
200204,2002,Abril,Banca Multiple,nan,Banco de Crédito del Perú,,,,2142.0
200204,2002,Abril,Banca Multiple,nan,Banco del Trabajo,,,,82.0
200204,2002,Abril,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco del Trabajo,,,,82.0
200204,2002,Abril,Banca Multiple,nan,Banco Financiero ,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco Financiero ,,,,4.0
200204,2002,Abril,Banca Multiple,nan,Banco Financiero ,,,,4.0
200204,2002,Abril,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco Santander Central Hispano,,,,3630.0
200204,2002,Abril,Banca Multiple,nan,Banco Santander Central Hispano,,,,41.0
200204,2002,Abril,Banca Multiple,nan,Banco Santander Central Hispano,,,,3671.0
200204,2002,Abril,Banca Multiple,nan,Banco Standard Chartered,,,,15.0
200204,2002,Abril,Banca Multiple,nan,Banco Standard Chartered,,,,33.0
200204,2002,Abril,Banca Multiple,nan,Banco Standard Chartered,,,,48.0
200204,2002,Abril,Banca Multiple,nan,Banco Sudamericano,,,,193.0
200204,2002,Abril,Banca Multiple,nan,Banco Sudamericano,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Banco Sudamericano,,,,193.0
200204,2002,Abril,Banca Multiple,nan,Banco Wiese Sudameris,,,,52.0
200204,2002,Abril,Banca Multiple,nan,Banco Wiese Sudameris,,,,293.0
200204,2002,Abril,Banca Multiple,nan,Banco Wiese Sudameris,,,,345.0
200204,2002,Abril,Banca Multiple,nan,BankBoston,,,,0.0
200204,2002,Abril,Banca Multiple,nan,BankBoston,,,,0.0
200204,2002,Abril,Banca Multiple,nan,BankBoston,,,,0.0
200204,2002,Abril,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200204,2002,Abril,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200204,2002,Abril,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Citibank,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Citibank,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Citibank,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Interbank ,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Interbank ,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Interbank ,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Mibanco,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Mibanco,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Mibanco,,,,0.0
200204,2002,Abril,Banca Multiple,nan,Total Banca Múltiple ,,,,5466.0
200204,2002,Abril,Banca Multiple,nan,Total Banca Múltiple ,,,,4987.0
200204,2002,Abril,Banca Multiple,nan,Total Banca Múltiple ,,,,10453.0
200204,2002,Abril,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,658.0
200204,2002,Abril,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,1484.0
200204,2002,Abril,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,2142.0
200204,2002,Abril,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,5466.0
200204,2002,Abril,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,4987.0
200204,2002,Abril,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,10453.0
200205,2002,Mayo,Banca Multiple,nan,Banco Continental,,,,767.0
200205,2002,Mayo,Banca Multiple,nan,Banco Continental,,,,4140.0
200205,2002,Mayo,Banca Multiple,nan,Banco Continental,,,,4907.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Comercio,,,,840.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Comercio,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Comercio,,,,840.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Crédito del Perú,,,,764.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Crédito del Perú,,,,1588.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Crédito del Perú,,,,2352.0
200205,2002,Mayo,Banca Multiple,nan,Banco del Trabajo,,,,117.0
200205,2002,Mayo,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Banco del Trabajo,,,,117.0
200205,2002,Mayo,Banca Multiple,nan,Banco Financiero ,,,,201.0
200205,2002,Mayo,Banca Multiple,nan,Banco Financiero ,,,,20.0
200205,2002,Mayo,Banca Multiple,nan,Banco Financiero ,,,,221.0
200205,2002,Mayo,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Banco Santander Central Hispano,,,,4376.0
200205,2002,Mayo,Banca Multiple,nan,Banco Santander Central Hispano,,,,44.0
200205,2002,Mayo,Banca Multiple,nan,Banco Santander Central Hispano,,,,4420.0
200205,2002,Mayo,Banca Multiple,nan,Banco Standard Chartered,,,,15.0
200205,2002,Mayo,Banca Multiple,nan,Banco Standard Chartered,,,,34.0
200205,2002,Mayo,Banca Multiple,nan,Banco Standard Chartered,,,,49.0
200205,2002,Mayo,Banca Multiple,nan,Banco Sudamericano,,,,292.0
200205,2002,Mayo,Banca Multiple,nan,Banco Sudamericano,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Banco Sudamericano,,,,292.0
200205,2002,Mayo,Banca Multiple,nan,Banco Wiese Sudameris,,,,166.0
200205,2002,Mayo,Banca Multiple,nan,Banco Wiese Sudameris,,,,345.0
200205,2002,Mayo,Banca Multiple,nan,Banco Wiese Sudameris,,,,511.0
200205,2002,Mayo,Banca Multiple,nan,BankBoston,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,BankBoston,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,BankBoston,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Citibank,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Citibank,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Citibank,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Interbank ,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Interbank ,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Interbank ,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Mibanco,,,,3.0
200205,2002,Mayo,Banca Multiple,nan,Mibanco,,,,0.0
200205,2002,Mayo,Banca Multiple,nan,Mibanco,,,,3.0
200205,2002,Mayo,Banca Multiple,nan,Total Banca Múltiple ,,,,7541.0
200205,2002,Mayo,Banca Multiple,nan,Total Banca Múltiple ,,,,6171.0
200205,2002,Mayo,Banca Multiple,nan,Total Banca Múltiple ,,,,13712.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,764.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,1588.0
200205,2002,Mayo,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,2352.0
200205,2002,Mayo,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,7541.0
200205,2002,Mayo,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,6171.0
200205,2002,Mayo,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,13712.0
200206,2002,Junio,Banca Multiple,nan,Banco Continental,,,,1222.0
200206,2002,Junio,Banca Multiple,nan,Banco Continental,,,,4767.0
200206,2002,Junio,Banca Multiple,nan,Banco Continental,,,,5989.0
200206,2002,Junio,Banca Multiple,nan,Banco de Comercio,,,,956.0
200206,2002,Junio,Banca Multiple,nan,Banco de Comercio,,,,875.0
200206,2002,Junio,Banca Multiple,nan,Banco de Comercio,,,,1831.0
200206,2002,Junio,Banca Multiple,nan,Banco de Crédito del Perú,,,,888.0
200206,2002,Junio,Banca Multiple,nan,Banco de Crédito del Perú,,,,1751.0
200206,2002,Junio,Banca Multiple,nan,Banco de Crédito del Perú,,,,2639.0
200206,2002,Junio,Banca Multiple,nan,Banco del Trabajo,,,,157.0
200206,2002,Junio,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Banco del Trabajo,,,,157.0
200206,2002,Junio,Banca Multiple,nan,Banco Financiero ,,,,208.0
200206,2002,Junio,Banca Multiple,nan,Banco Financiero ,,,,38.0
200206,2002,Junio,Banca Multiple,nan,Banco Financiero ,,,,246.0
200206,2002,Junio,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Banco Santander Central Hispano,,,,6006.0
200206,2002,Junio,Banca Multiple,nan,Banco Santander Central Hispano,,,,47.0
200206,2002,Junio,Banca Multiple,nan,Banco Santander Central Hispano,,,,6053.0
200206,2002,Junio,Banca Multiple,nan,Banco Standard Chartered,,,,15.0
200206,2002,Junio,Banca Multiple,nan,Banco Standard Chartered,,,,34.0
200206,2002,Junio,Banca Multiple,nan,Banco Standard Chartered,,,,49.0
200206,2002,Junio,Banca Multiple,nan,Banco Sudamericano,,,,386.0
200206,2002,Junio,Banca Multiple,nan,Banco Sudamericano,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Banco Sudamericano,,,,386.0
200206,2002,Junio,Banca Multiple,nan,Banco Wiese Sudameris,,,,123.0
200206,2002,Junio,Banca Multiple,nan,Banco Wiese Sudameris,,,,548.0
200206,2002,Junio,Banca Multiple,nan,Banco Wiese Sudameris,,,,671.0
200206,2002,Junio,Banca Multiple,nan,BankBoston,,,,0.0
200206,2002,Junio,Banca Multiple,nan,BankBoston,,,,0.0
200206,2002,Junio,Banca Multiple,nan,BankBoston,,,,0.0
200206,2002,Junio,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200206,2002,Junio,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200206,2002,Junio,Banca Multiple,nan,BNP Paribas Andes,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Citibank,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Citibank,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Citibank,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Interbank ,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Interbank ,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Interbank ,,,,0.0
200206,2002,Junio,Banca Multiple,nan,Mibanco,,,,19.0
200206,2002,Junio,Banca Multiple,nan,Mibanco,,,,46.0
200206,2002,Junio,Banca Multiple,nan,Mibanco,,,,65.0
200206,2002,Junio,Banca Multiple,nan,Total Banca Múltiple ,,,,9980.0
200206,2002,Junio,Banca Multiple,nan,Total Banca Múltiple ,,,,8106.0
200206,2002,Junio,Banca Multiple,nan,Total Banca Múltiple ,,,,18086.0
200206,2002,Junio,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,888.0
200206,2002,Junio,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,1751.0
200206,2002,Junio,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,2639.0
200206,2002,Junio,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,9980.0
200206,2002,Junio,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,8106.0
200206,2002,Junio,Banca Multiple,nan,Total Banca Múltipe Incluyendo Sucursales en el Exterior ,,,,18086.0
200207,2002,Julio,Banca Multiple,nan,Banco Continental,,,,1260.0
200207,2002,Julio,Banca Multiple,nan,Banco Continental,,,,5343.0
200207,2002,Julio,Banca Multiple,nan,Banco Continental,,,,6603.0
200207,2002,Julio,Banca Multiple,nan,Banco de Comercio,,,,967.0
200207,2002,Julio,Banca Multiple,nan,Banco de Comercio,,,,875.0
200207,2002,Julio,Banca Multiple,nan,Banco de Comercio,,,,1842.0
200207,2002,Julio,Banca Multiple,nan,Banco de Crédito del Perú,,,,925.0
200207,2002,Julio,Banca Multiple,nan,Banco de Crédito del Perú,,,,1974.0
200207,2002,Julio,Banca Multiple,nan,Banco de Crédito del Perú,,,,2899.0
200207,2002,Julio,Banca Multiple,nan,Banco del Trabajo,,,,359.0
200207,2002,Julio,Banca Multiple,nan,Banco del Trabajo,,,,0.0
200207,2002,Julio,Banca Multiple,nan,Banco del Trabajo,,,,359.0
200207,2002,Julio,Banca Multiple,nan,Banco Financiero ,,,,605.0
200207,2002,Julio,Banca Multiple,nan,Banco Financiero ,,,,56.0
200207,2002,Julio,Banca Multiple,nan,Banco Financiero ,,,,661.0
200207,2002,Julio,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200207,2002,Julio,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200207,2002,Julio,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
200207,2002,Julio,Banca Multiple,nan,Banco Santander Central Hispano,,,,7131.0
200207,2002,Julio,Banca Multiple,nan,Banco Santander Central Hispano,,,,60.0
200207,2002,Julio,Banca Multiple,nan,Banco Santander Central Hispano,,,,7191.0
200207,2002,Julio,Banca Multiple,nan,Banco Standard Chartered,,,,15.0
